457915,PHI201709140,-0.378
448855,NYN201705310,-0.2278333333333333
448855,PIT201707180,-0.2597777777777777
448855,MIL201705260,-0.26966666666666667
448855,NYN201705310,-0.2112222222222222
448855,NYN201705310,-0.25076923076923074
448855,PIT201707180,-0.26444999999999996
448855,NYN201705310,-0.23506666666666662
448855,NYN201705310,-0.21009090909090908
448855,NYN201705310,-0.22957142857142854
448855,NYN201705310,-0.23537499999999997
448855,MIL201704030,-0.19799999999999995
448855,SLN201709300,-0.2632857142857143
572821,TEX201704260,-0.021686274509803906
572821,TEX201704260,-0.010827380952380944
572821,TEX201704260,0.00979961464354528
572821,TEX201704260,0.022222836095764278
572821,TEX201704260,0.012044368600682585
572821,TEX201704260,0.01141
572821,TEX201704260,-0.009327586206896561
572821,TEX201704260,0.012505999999999998
572821,TEX201704260,0.009462643678160918
572821,TEX201704260,-0.0009650349650349535
572821,TEX201704260,0.007552338530066813
572821,TOR201708270,0.020679310344827586
572821,TEX201704260,0.006598802395209578
572821,TOR201708270,0.019610937499999995
572821,MIN201704060,-0.07193333333333339
572821,TEX201704260,0.016337595907928392
572821,TEX201704260,-0.019703296703296704
572821,TOR201708270,0.020752136752136753
572821,TEX201704260,-0.025148514851485157
572821,MIN201704170,-0.05461818181818184
572821,TEX201704260,0.004067510548523204
572821,TEX201704260,0.012109504132231405
572821,TEX201704260,0.01704738154613466
572821,MIN201704160,-0.030620000000000015
572821,TEX201704260,0.008759776536312847
572821,TEX201704260,-0.004615062761506282
572821,TEX201704260,0.01621686746987952
572821,TEX201704260,-0.008855855855855861
572821,TEX201704260,0.009018058690744924
572821,TEX201704260,0.015009756097560967
572821,TOR201708250,0.020699999999999996
572821,TOR201708270,0.021365354330708655
572821,TEX201704260,0.018221402214022138
572821,TEX201704240,-0.01764197530864198
572821,TEX201704260,-0.0009802371541502055
572821,TEX201704260,0.008632567849686844
572821,TEX201704260,0.012489411764705883
572821,TEX201704260,0.0031093750000000067
572821,TEX201704260,0.010748858447488584
572821,TOR201708270,0.026432475884244366
572821,TEX201704260,-0.005721774193548396
572821,TEX201704260,-0.012031999999999994
572821,TEX201704260,0.015153024911032029
572821,TOR201708270,0.027091503267973854
572821,TOR201708270,0.025756888168557528
572821,TEX201704260,0.016580524344569292
572821,TOR201708270,0.024289208633093525
572821,TOR201708270,0.021117391304347827
572821,TEX201704260,-0.0022173913043478308
572821,TEX201704260,0.013393939393939399
572821,TEX201704260,0.0025999999999999964
572821,TEX201704260,0.007933333333333329
572821,TOR201708270,0.018503875968992244
572821,TEX201704260,0.013219801980198021
572821,TOR201708270,0.018693333333333333
572821,TEX201704260,0.007934844192634561
572821,TEX201704260,0.007975460122699384
572821,TEX201704260,-0.03416666666666667
572821,MIN201704050,-0.034100000000000054
572821,TEX201704260,0.017774611398963733
572821,TOR201708270,0.019683823529411764
572821,TEX201704260,0.013429906542056074
572821,MIN201704220,-0.06019444444444447
572821,TEX201704260,0.010526717557251906
572821,MIN201704060,-0.08266666666666671
572821,TEX201704260,0.00837674418604651
572821,TEX201704260,0.011046052631578937
572821,TEX201704260,-0.024727848101265812
572821,MIN201704060,-0.04643902439024393
572821,TEX201704260,-0.005577586206896552
572821,TEX201704250,-0.029313953488372093
572821,TOR201708260,0.020214159292035395
572821,TEX201704260,0.0067741935483871
572821,TEX201704260,0.018141463414634146
572821,TOR201708270,0.022242372881355933
572821,TEX201704260,0.007003816793893123
572821,TEX201704260,0.012192028985507256
572821,TEX201704260,0.006712374581939795
572821,TEX201704260,0.011172064777327932
572821,MIN201704030,-0.08879999999999996
572821,TEX201704260,-0.005612021857923492
572821,TOR201708270,0.020871532846715325
572821,TOR201708270,0.018073684210526315
572821,TEX201704260,0.013644612476370516
572821,TOR201708270,0.020974164133738604
572821,TEX201704260,0.014784776902887143
572821,TEX201704260,0.0086866485013624
572821,TEX201704260,0.016697619047619044
572821,TEX201704260,0.0066125541125541115
572821,TOR201708270,0.023215311004784682
572821,TEX201704260,-0.013084905660377356
572821,TEX201704260,0.001391111111111102
572821,TOR201708270,0.028977272727272737
572821,TOR201708270,0.02558430717863104
572821,TOR201708270,0.02022356495468278
572821,TEX201704260,0.018113924050632904
